order_id,date,customer_id,product_category,product_price,quantity,payment_method,region,total_amount,month
1630,2023-09-21,3173,Sports,462.34,3,Cash,South,1387.02,2023-09
1631,2023-11-14,4484,Sports,141.98,4,Credit Card,West,567.92,2023-11
1632,2023-03-25,2522,Home & Garden,494.65,4,Credit Card,East,1978.6,2023-03
1633,2023-11-14,3472,Books,338.43,2,PayPal,South,676.86,2023-11
1634,2023-04-21,3601,Books,237.12,3,Cash,East,711.36,2023-04
1635,2023-09-08,3657,Books,310.56,1,Cash,South,310.56,2023-09
1636,2024-01-18,2984,Electronics,143.54,4,Debit Card,South,574.16,2024-01
1637,2023-01-07,2566,Home & Garden,144.35,2,PayPal,East,288.7,2023-01
1638,2024-04-03,4229,Home & Garden,65.64,2,Debit Card,North,131.28,2024-04
1639,2023-03-25,3159,Books,65.88,1,Credit Card,West,65.88,2023-03
1640,2023-07-27,3449,Sports,180.36,4,Cash,South,721.44,2023-07
1641,2024-01-25,4830,Electronics,383.8,1,PayPal,West,383.8,2024-01
1642,2023-11-10,1121,Sports,307.91,2,Debit Card,South,615.82,2023-11
1643,2023-01-22,1272,Clothing,60.27,3,Debit Card,West,180.81,2023-01
1644,2024-02-14,2317,Home & Garden,427.6,1,Credit Card,South,427.6,2024-02
1645,2024-05-29,1397,Home & Garden,304.67,2,Cash,North,609.34,2024-05
1646,2023-05-07,3518,Sports,480.82,3,Credit Card,South,1442.46,2023-05
1647,2023-01-14,1984,Electronics,338.39,3,Debit Card,North,1015.17,2023-01
1648,2023-01-12,2230,Home & Garden,95.84,4,Cash,South,383.36,2023-01
1649,2023-03-28,2133,Sports,242.15,4,Cash,West,968.6,2023-03
1650,2024-06-07,4511,Electronics,327.76,2,Credit Card,East,655.52,2024-06
1651,2024-06-20,2301,Sports,23.85,1,Cash,South,23.85,2024-06
1652,2023-10-28,4639,Electronics,17.31,3,Credit Card,South,51.93,2023-10
1653,2023-08-31,2910,Books,73.41,4,Cash,North,293.64,2023-08
1654,2023-05-02,4986,Electronics,133.32,4,Cash,West,533.28,2023-05
1655,2023-05-27,3616,Clothing,220.48,1,PayPal,North,220.48,2023-05
1656,2024-07-20,2505,Books,248.85,4,Cash,West,995.4,2024-07
1657,2023-12-22,4874,Sports,77.63,2,Debit Card,West,155.26,2023-12
1658,2024-09-22,4185,Books,339.96,1,PayPal,North,339.96,2024-09
1659,2023-11-05,2916,Books,302.11,3,Credit Card,East,906.33,2023-11
1660,2023-10-15,3944,Sports,154.29,2,Debit Card,West,308.58,2023-10
1661,2023-11-03,1819,Sports,16.69,3,Credit Card,East,50.07,2023-11
1662,2024-08-16,3900,Clothing,48.05,3,Credit Card,North,144.15,2024-08
1663,2024-07-02,4548,Sports,201.93,4,Debit Card,East,807.72,2024-07
1664,2023-12-18,3757,Home & Garden,85.45,2,Credit Card,West,170.9,2023-12
1665,2023-11-08,2956,Home & Garden,194.64,2,PayPal,North,389.28,2023-11
1666,2023-02-28,3368,Clothing,317.81,1,Debit Card,East,317.81,2023-02
1667,2024-10-04,1178,Electronics,278.15,2,Credit Card,North,556.3,2024-10
1668,2023-02-04,1896,Electronics,123.28,1,Credit Card,North,123.28,2023-02
1669,2024-03-20,3266,Home & Garden,178.47,2,Cash,East,356.94,2024-03
1670,2023-04-03,3836,Sports,310.88,3,Cash,West,932.64,2023-04
1671,2023-07-26,2972,Clothing,431.82,1,Credit Card,West,431.82,2023-07
1672,2023-12-19,2551,Electronics,379.07,2,Debit Card,West,758.14,2023-12
1673,2023-11-28,1491,Electronics,281.17,1,PayPal,West,281.17,2023-11
1674,2023-06-08,4962,Books,187.52,4,Credit Card,South,750.08,2023-06
1675,2023-01-24,1060,Home & Garden,188.88,4,Credit Card,North,755.52,2023-01
1676,2024-02-08,2077,Sports,440.91,1,Credit Card,North,440.91,2024-02
1677,2024-05-30,2703,Clothing,29.23,1,Cash,South,29.23,2024-05
1678,2023-12-30,3585,Electronics,494.11,3,Debit Card,North,1482.33,2023-12
1679,2024-01-17,3895,Books,335.54,2,Credit Card,North,671.08,2024-01
1680,2024-06-15,4035,Home & Garden,343.76,4,Cash,East,1375.04,2024-06
1681,2023-06-01,1064,Home & Garden,28.62,4,Credit Card,South,114.48,2023-06
1682,2024-07-15,4683,Clothing,306.71,2,Credit Card,North,613.42,2024-07
1683,2024-08-30,1585,Electronics,247.54,4,Debit Card,North,990.16,2024-08
1684,2024-09-08,2727,Clothing,61.83,4,Cash,South,247.32,2024-09
1685,2024-02-24,3218,Clothing,146.18,1,PayPal,South,146.18,2024-02
1686,2023-09-07,4344,Books,446.25,4,Debit Card,East,1785.0,2023-09
1687,2023-04-27,4960,Home & Garden,279.49,4,PayPal,East,1117.96,2023-04
1688,2024-05-26,4770,Sports,212.57,4,Cash,West,850.28,2024-05
1689,2024-07-31,1534,Home & Garden,45.61,2,Cash,West,91.22,2024-07
1690,2023-12-01,4462,Home & Garden,359.92,3,PayPal,East,1079.76,2023-12
1691,2024-02-22,3740,Books,354.4,1,Cash,North,354.4,2024-02
1692,2023-10-22,4398,Sports,310.88,3,Debit Card,South,932.64,2023-10
1693,2024-01-06,3155,Electronics,260.03,4,Credit Card,East,1040.12,2024-01
1694,2023-07-05,2870,Sports,222.55,4,PayPal,West,890.2,2023-07
1695,2023-09-03,4233,Electronics,300.7,4,Credit Card,South,1202.8,2023-09
1696,2024-09-28,3861,Sports,124.36,3,PayPal,West,373.08,2024-09
1697,2023-09-25,2004,Clothing,471.22,2,Credit Card,North,942.44,2023-09
1698,2024-10-04,3499,Sports,298.51,2,Credit Card,North,597.02,2024-10
1699,2023-08-25,2229,Books,162.48,1,Debit Card,West,162.48,2023-08
1700,2024-06-13,3637,Electronics,230.34,3,Credit Card,South,691.02,2024-06
1701,2024-07-05,2039,Home & Garden,404.79,2,PayPal,West,809.58,2024-07
1702,2023-01-21,1326,Books,89.19,1,Credit Card,South,89.19,2023-01
1703,2024-06-03,1607,Electronics,153.49,4,Cash,East,613.96,2024-06
1704,2023-04-10,3706,Electronics,342.96,4,Credit Card,West,1371.84,2023-04
1705,2024-04-22,1001,Home & Garden,164.59,1,Credit Card,West,164.59,2024-04
1706,2024-08-21,2033,Clothing,398.33,2,Cash,South,796.66,2024-08
1707,2023-10-25,3481,Books,73.92,3,Cash,East,221.76,2023-10
1708,2024-06-09,1124,Home & Garden,383.72,1,PayPal,South,383.72,2024-06
1709,2023-11-30,2104,Home & Garden,43.49,2,Cash,South,86.98,2023-11
1710,2023-01-02,3532,Clothing,16.17,1,Cash,West,16.17,2023-01
1711,2024-01-10,3699,Books,450.13,2,PayPal,West,900.26,2024-01
1712,2023-10-20,2861,Home & Garden,294.86,4,PayPal,South,1179.44,2023-10
1713,2024-07-06,2173,Clothing,182.4,1,Credit Card,North,182.4,2024-07
1714,2023-11-14,3847,Books,123.97,3,Debit Card,North,371.91,2023-11
1715,2024-05-16,3920,Sports,312.27,1,PayPal,North,312.27,2024-05
1716,2024-01-16,4411,Electronics,259.41,4,Cash,West,1037.64,2024-01
1717,2024-09-14,1128,Clothing,495.88,4,Credit Card,West,1983.52,2024-09
1718,2023-01-14,1437,Electronics,491.78,2,Cash,East,983.56,2023-01
1719,2024-05-18,1750,Sports,321.16,4,PayPal,West,1284.64,2024-05
1720,2023-08-19,3548,Home & Garden,227.01,2,Debit Card,East,454.02,2023-08
1721,2023-03-25,4129,Home & Garden,250.66,4,Credit Card,West,1002.64,2023-03
1722,2023-05-10,2221,Books,344.41,2,PayPal,North,688.82,2023-05
1723,2023-05-25,3258,Clothing,59.77,3,PayPal,North,179.31,2023-05
1724,2023-01-28,4985,Clothing,170.89,2,Cash,South,341.78,2023-01
1725,2023-03-07,1901,Books,46.88,2,Debit Card,South,93.76,2023-03
1726,2023-06-12,3092,Electronics,45.95,3,PayPal,East,137.85,2023-06
1727,2023-08-17,4168,Home & Garden,105.96,2,Cash,East,211.92,2023-08
1728,2023-09-18,2302,Home & Garden,247.77,2,Credit Card,South,495.54,2023-09
1729,2024-03-24,3582,Clothing,394.54,3,Cash,East,1183.62,2024-03
1730,2024-02-28,2433,Clothing,247.89,4,Credit Card,West,991.56,2024-02
1731,2024-04-04,3508,Books,174.38,1,Cash,North,174.38,2024-04
1732,2023-10-28,1390,Sports,50.35,2,Debit Card,South,100.7,2023-10
1733,2023-10-30,4918,Electronics,279.64,4,Cash,South,1118.56,2023-10
1734,2023-10-14,2067,Sports,142.92,1,Debit Card,West,142.92,2023-10
1735,2024-01-30,1026,Sports,311.32,3,Debit Card,East,933.96,2024-01
1736,2023-01-10,3841,Clothing,488.82,2,Credit Card,South,977.64,2023-01
1737,2024-09-21,4168,Clothing,64.54,2,Cash,South,129.08,2024-09
1738,2023-09-27,4022,Clothing,113.94,3,Cash,West,341.82,2023-09
1739,2024-08-14,1547,Sports,241.82,2,Cash,North,483.64,2024-08
1740,2024-08-27,3668,Electronics,484.62,1,Debit Card,South,484.62,2024-08
1741,2023-12-27,1566,Clothing,388.19,1,PayPal,South,388.19,2023-12
1742,2023-09-14,1703,Home & Garden,450.13,3,Cash,West,1350.39,2023-09
1743,2023-05-13,2242,Electronics,173.52,2,Cash,South,347.04,2023-05
1744,2023-10-03,1184,Home & Garden,496.1,4,PayPal,South,1984.4,2023-10
1745,2024-05-27,4140,Electronics,60.39,2,Credit Card,North,120.78,2024-05
1746,2023-11-09,4900,Clothing,35.96,3,Cash,South,107.88,2023-11
1747,2024-07-29,4201,Books,429.25,4,PayPal,West,1717.0,2024-07
1748,2023-10-11,2590,Clothing,464.36,1,Cash,North,464.36,2023-10
1749,2023-05-01,2913,Sports,54.39,1,Debit Card,North,54.39,2023-05
1750,2023-04-17,4680,Sports,65.58,4,PayPal,North,262.32,2023-04
1751,2023-07-23,1847,Electronics,26.26,4,Debit Card,East,105.04,2023-07
1752,2023-06-14,1598,Sports,61.21,3,PayPal,West,183.63,2023-06
1753,2023-11-01,1805,Clothing,112.62,2,Credit Card,East,225.24,2023-11
1754,2024-05-11,4702,Home & Garden,485.34,1,Debit Card,South,485.34,2024-05
1755,2024-09-23,4791,Clothing,337.25,2,Cash,North,674.5,2024-09
1756,2024-07-09,2357,Electronics,391.49,1,PayPal,East,391.49,2024-07
1757,2023-06-05,4996,Sports,390.31,2,Cash,South,780.62,2023-06
1758,2024-01-02,4225,Home & Garden,272.19,1,Credit Card,East,272.19,2024-01
1759,2024-09-11,4618,Books,400.77,2,PayPal,North,801.54,2024-09
1760,2023-09-08,3126,Home & Garden,301.95,3,Credit Card,South,905.85,2023-09
1761,2023-11-30,3626,Home & Garden,164.13,1,PayPal,North,164.13,2023-11
1762,2024-10-03,2878,Clothing,284.94,3,Debit Card,North,854.82,2024-10
1763,2024-05-25,3460,Books,271.42,1,Cash,East,271.42,2024-05
1764,2023-10-20,1545,Electronics,413.49,1,Debit Card,West,413.49,2023-10
1765,2023-01-20,2632,Electronics,491.05,1,Debit Card,South,491.05,2023-01
1766,2023-10-09,3216,Home & Garden,211.41,2,Debit Card,South,422.82,2023-10
1767,2023-01-01,3728,Home & Garden,384.06,1,Debit Card,West,384.06,2023-01
1768,2023-04-29,4734,Sports,58.88,3,PayPal,South,176.64,2023-04
1769,2023-02-04,3630,Books,390.65,2,Cash,East,781.3,2023-02
1770,2023-07-17,3562,Home & Garden,191.99,2,PayPal,South,383.98,2023-07
1771,2024-04-29,4385,Sports,29.3,1,PayPal,East,29.3,2024-04
1772,2023-02-28,3079,Books,187.99,4,PayPal,South,751.96,2023-02
1773,2023-06-10,3334,Electronics,309.21,2,Debit Card,East,618.42,2023-06
1774,2023-07-25,3641,Sports,68.43,1,Credit Card,West,68.43,2023-07
1775,2023-01-12,4114,Books,462.78,3,Debit Card,South,1388.34,2023-01
1776,2024-05-04,2926,Sports,48.06,4,PayPal,East,192.24,2024-05
1777,2023-10-03,1616,Home & Garden,465.7,2,Debit Card,North,931.4,2023-10
1778,2023-08-30,4072,Clothing,356.5,4,Cash,North,1426.0,2023-08
1779,2023-08-04,4644,Electronics,171.56,2,Cash,North,343.12,2023-08
1780,2023-09-08,3317,Home & Garden,201.47,4,Debit Card,South,805.88,2023-09
1781,2023-05-06,2203,Home & Garden,373.0,4,Debit Card,East,1492.0,2023-05
1782,2023-08-05,2759,Books,304.72,3,Credit Card,North,914.16,2023-08
1783,2023-11-02,3565,Sports,339.11,4,Debit Card,South,1356.44,2023-11
1784,2023-07-04,4174,Electronics,200.69,3,Debit Card,East,602.07,2023-07
1785,2023-02-08,4081,Home & Garden,249.03,1,Credit Card,North,249.03,2023-02
1786,2023-08-11,3630,Books,495.04,2,Debit Card,North,990.08,2023-08
1787,2023-07-03,4161,Electronics,114.82,3,Debit Card,South,344.46,2023-07
1788,2024-05-09,1225,Sports,214.75,2,Debit Card,East,429.5,2024-05
1789,2024-03-02,1669,Home & Garden,152.99,3,Debit Card,South,458.97,2024-03
1790,2023-06-27,2763,Home & Garden,384.9,2,Debit Card,North,769.8,2023-06
1791,2024-03-03,1916,Home & Garden,384.37,3,PayPal,South,1153.11,2024-03
1792,2023-10-21,3173,Electronics,153.3,2,Debit Card,South,306.6,2023-10
1793,2023-05-31,4003,Electronics,49.88,1,Credit Card,North,49.88,2023-05
1794,2024-01-19,4280,Electronics,15.6,2,Debit Card,North,31.2,2024-01
1795,2024-09-29,4168,Electronics,219.45,1,PayPal,East,219.45,2024-09
1796,2023-11-04,3121,Books,211.07,1,Credit Card,East,211.07,2023-11
1797,2023-12-02,4698,Clothing,494.31,1,Credit Card,North,494.31,2023-12
1798,2024-01-10,2214,Books,240.2,4,Debit Card,North,960.8,2024-01
1799,2023-01-08,2705,Home & Garden,135.65,2,Cash,West,271.3,2023-01
1800,2023-12-07,2842,Books,446.7,4,PayPal,West,1786.8,2023-12
1801,2023-05-09,2983,Sports,250.62,4,Cash,East,1002.48,2023-05
1802,2023-12-18,4787,Electronics,303.6,2,Debit Card,South,607.2,2023-12
1803,2023-12-24,1055,Sports,56.88,1,PayPal,North,56.88,2023-12
1804,2024-05-31,1719,Sports,197.63,4,Cash,North,790.52,2024-05
1805,2024-05-09,3600,Home & Garden,472.67,4,PayPal,South,1890.68,2024-05
1806,2023-03-27,3079,Electronics,298.86,3,Debit Card,East,896.58,2023-03
1807,2023-06-24,4598,Sports,178.81,2,PayPal,West,357.62,2023-06
1808,2023-07-12,1573,Home & Garden,316.58,4,Debit Card,East,1266.32,2023-07
1809,2023-11-07,1666,Electronics,456.1,2,Cash,South,912.2,2023-11
1810,2023-04-29,1283,Clothing,144.26,2,PayPal,North,288.52,2023-04
1811,2023-08-06,2744,Home & Garden,257.51,4,Credit Card,West,1030.04,2023-08
1812,2024-03-02,4903,Books,479.76,2,Debit Card,South,959.52,2024-03
1813,2024-02-18,4565,Electronics,94.47,1,PayPal,North,94.47,2024-02
1814,2023-04-24,3234,Sports,362.64,4,Credit Card,East,1450.56,2023-04
1815,2023-05-25,1497,Sports,311.1,4,Credit Card,West,1244.4,2023-05
1816,2024-06-21,2465,Books,343.04,4,Credit Card,North,1372.16,2024-06
1817,2024-10-09,1129,Books,182.1,3,Credit Card,North,546.3,2024-10
1818,2023-10-30,1638,Sports,163.8,3,Debit Card,North,491.4,2023-10
1819,2024-08-10,4363,Electronics,345.26,3,PayPal,North,1035.78,2024-08
1820,2023-12-11,3161,Home & Garden,115.62,3,Credit Card,North,346.86,2023-12
1821,2023-01-01,4270,Books,215.63,4,PayPal,East,862.52,2023-01
1822,2023-05-27,3060,Books,102.21,1,PayPal,South,102.21,2023-05
1823,2023-10-14,4342,Books,14.07,2,Cash,West,28.14,2023-10
1824,2024-10-15,4672,Clothing,485.33,2,PayPal,East,970.66,2024-10
1825,2023-02-22,4286,Electronics,221.53,4,Debit Card,West,886.12,2023-02
1826,2023-10-31,3491,Electronics,484.98,1,Debit Card,North,484.98,2023-10
1827,2023-03-10,4861,Electronics,78.76,2,Credit Card,South,157.52,2023-03
1828,2023-12-27,4583,Electronics,297.81,1,PayPal,North,297.81,2023-12
1829,2024-08-24,3494,Electronics,108.48,4,Debit Card,East,433.92,2024-08
1830,2023-08-08,1985,Sports,397.14,3,Debit Card,East,1191.42,2023-08
1831,2024-07-28,1992,Books,394.01,1,Debit Card,West,394.01,2024-07
1832,2024-08-07,3762,Sports,65.18,2,Credit Card,North,130.36,2024-08
1833,2023-06-10,3121,Clothing,456.91,2,Debit Card,North,913.82,2023-06
1834,2023-03-30,3584,Home & Garden,105.37,2,PayPal,South,210.74,2023-03
1835,2024-08-07,1100,Books,310.36,3,Debit Card,South,931.08,2024-08
1836,2024-08-11,3223,Clothing,492.96,1,Debit Card,North,492.96,2024-08
1837,2023-06-08,1426,Sports,442.37,1,Credit Card,West,442.37,2023-06
1838,2024-05-03,4188,Home & Garden,478.72,2,PayPal,South,957.44,2024-05
1839,2023-11-20,4237,Clothing,177.87,1,Debit Card,North,177.87,2023-11
1840,2024-09-01,1040,Home & Garden,61.73,2,PayPal,North,123.46,2024-09
1841,2024-01-16,1428,Clothing,102.29,1,PayPal,North,102.29,2024-01
1842,2023-04-12,1343,Sports,255.24,3,Debit Card,East,765.72,2023-04
1843,2024-05-08,4495,Home & Garden,398.68,3,Credit Card,West,1196.04,2024-05
1844,2024-10-05,1365,Clothing,83.58,4,PayPal,North,334.32,2024-10
1845,2024-09-05,4191,Sports,333.27,4,Cash,North,1333.08,2024-09
1846,2023-01-19,1608,Books,168.55,4,Debit Card,North,674.2,2023-01
1847,2024-03-29,3704,Sports,177.19,1,PayPal,South,177.19,2024-03
1848,2024-04-26,1727,Sports,334.34,3,PayPal,North,1003.02,2024-04
1849,2024-08-16,3276,Books,238.83,3,PayPal,East,716.49,2024-08
1850,2024-02-01,1824,Sports,407.9,3,Debit Card,East,1223.7,2024-02
1851,2023-10-06,4201,Books,86.4,2,Cash,West,172.8,2023-10
1852,2023-12-31,2375,Books,397.07,1,PayPal,North,397.07,2023-12
1853,2023-11-27,1888,Books,41.48,1,PayPal,North,41.48,2023-11
1854,2024-10-02,3043,Clothing,105.09,4,Credit Card,North,420.36,2024-10
1855,2023-12-10,2341,Home & Garden,331.51,2,Debit Card,East,663.02,2023-12
1856,2024-03-30,4031,Clothing,428.91,2,Debit Card,South,857.82,2024-03
1857,2024-08-23,4720,Books,133.81,3,PayPal,South,401.43,2024-08
1858,2024-10-16,3883,Home & Garden,170.32,4,Credit Card,North,681.28,2024-10
1859,2023-03-06,4408,Home & Garden,273.19,1,PayPal,South,273.19,2023-03
1860,2023-03-17,2296,Books,113.67,2,PayPal,West,227.34,2023-03
1861,2023-05-23,1116,Home & Garden,407.47,3,Debit Card,East,1222.41,2023-05
1862,2024-08-27,3865,Home & Garden,389.08,1,Credit Card,North,389.08,2024-08
1863,2024-04-17,3415,Clothing,81.19,3,PayPal,South,243.57,2024-04
1864,2024-02-21,2117,Home & Garden,237.28,1,Debit Card,North,237.28,2024-02
1865,2023-11-01,1167,Books,389.67,3,PayPal,North,1169.01,2023-11
1866,2024-05-11,4001,Electronics,175.29,1,PayPal,East,175.29,2024-05
1867,2023-10-18,2738,Electronics,320.22,4,Credit Card,East,1280.88,2023-10
1868,2023-04-12,2364,Electronics,34.6,1,Credit Card,South,34.6,2023-04
1869,2023-09-24,3708,Books,308.26,1,Credit Card,East,308.26,2023-09
1870,2024-09-13,4985,Electronics,84.8,1,PayPal,West,84.8,2024-09
1871,2023-01-03,1694,Clothing,416.99,3,Cash,North,1250.97,2023-01
1872,2023-03-26,1924,Books,184.17,2,Credit Card,East,368.34,2023-03
1873,2023-11-24,1151,Books,147.96,1,Cash,South,147.96,2023-11
1874,2024-03-25,1585,Books,422.04,1,Cash,South,422.04,2024-03
1875,2024-03-29,4948,Home & Garden,34.57,4,Cash,South,138.28,2024-03
1876,2024-09-20,1912,Home & Garden,204.34,1,Debit Card,West,204.34,2024-09
1877,2023-08-09,3321,Home & Garden,191.3,4,PayPal,East,765.2,2023-08
1878,2023-06-03,2577,Sports,149.55,1,Credit Card,East,149.55,2023-06
1879,2023-01-12,1495,Clothing,456.76,3,PayPal,West,1370.28,2023-01
1880,2023-05-13,4795,Books,377.95,2,PayPal,East,755.9,2023-05
1881,2023-10-31,3148,Books,41.32,2,Debit Card,East,82.64,2023-10
1882,2023-10-20,1556,Home & Garden,360.2,2,Debit Card,East,720.4,2023-10
1883,2023-10-27,2105,Books,268.38,3,Debit Card,West,805.14,2023-10
1884,2023-02-12,2552,Books,451.43,4,PayPal,West,1805.72,2023-02
1885,2023-12-09,3120,Electronics,163.34,2,Cash,South,326.68,2023-12
1886,2023-11-22,4085,Books,291.34,3,PayPal,West,874.02,2023-11
1887,2024-05-12,4504,Sports,255.37,3,Debit Card,West,766.11,2024-05
1888,2023-12-30,1156,Home & Garden,249.88,1,PayPal,South,249.88,2023-12
1889,2024-03-02,1734,Clothing,233.49,4,Debit Card,West,933.96,2024-03
1890,2023-01-21,3179,Clothing,110.76,3,Debit Card,East,332.28,2023-01
1891,2024-02-11,4409,Electronics,380.3,4,Credit Card,North,1521.2,2024-02
1892,2024-09-10,4066,Clothing,231.15,2,Cash,South,462.3,2024-09
1893,2023-12-02,2427,Clothing,479.67,2,Debit Card,North,959.34,2023-12
1894,2023-04-27,4447,Home & Garden,137.8,2,Credit Card,North,275.6,2023-04
1895,2023-05-04,4959,Home & Garden,344.54,1,Cash,South,344.54,2023-05
1896,2024-02-03,1558,Sports,470.95,1,Debit Card,North,470.95,2024-02
1897,2023-02-20,3154,Electronics,335.09,4,Cash,North,1340.36,2023-02
1898,2023-11-20,4691,Clothing,436.92,4,Cash,South,1747.68,2023-11
1899,2023-05-21,3312,Sports,415.47,1,PayPal,South,415.47,2023-05
1900,2024-04-14,4276,Electronics,186.46,3,Credit Card,East,559.38,2024-04
1901,2023-11-30,4150,Clothing,304.06,4,Cash,South,1216.24,2023-11
1902,2024-01-08,1154,Clothing,86.57,4,PayPal,West,346.28,2024-01
1903,2024-07-17,4854,Home & Garden,272.41,2,Cash,North,544.82,2024-07
1904,2024-05-08,4035,Books,122.91,4,PayPal,South,491.64,2024-05
1905,2024-06-22,1996,Electronics,374.43,4,Debit Card,East,1497.72,2024-06
1906,2023-06-05,3294,Clothing,268.75,3,Debit Card,South,806.25,2023-06
1907,2023-10-18,1530,Electronics,211.5,4,PayPal,North,846.0,2023-10
1908,2024-10-09,3905,Sports,141.71,3,Debit Card,South,425.13,2024-10
1909,2023-05-24,2971,Sports,499.36,2,Debit Card,North,998.72,2023-05
1910,2023-04-16,3585,Books,45.14,1,Debit Card,South,45.14,2023-04
1911,2024-02-24,1728,Clothing,31.34,2,Cash,East,62.68,2024-02
1912,2024-10-19,2177,Home & Garden,116.46,3,PayPal,West,349.38,2024-10
1913,2023-01-02,1153,Clothing,485.83,3,Credit Card,East,1457.49,2023-01
1914,2024-08-11,4757,Electronics,489.83,4,Credit Card,South,1959.32,2024-08
1915,2024-10-05,1091,Sports,330.91,4,PayPal,North,1323.64,2024-10
1916,2023-03-31,4504,Electronics,441.25,1,Cash,East,441.25,2023-03
1917,2023-12-11,3385,Books,114.84,3,Debit Card,West,344.52,2023-12
1918,2023-12-16,2503,Sports,486.3,3,Debit Card,West,1458.9,2023-12
1919,2024-04-03,2716,Home & Garden,79.96,2,Cash,North,159.92,2024-04
1920,2023-09-20,4202,Sports,59.55,1,Credit Card,South,59.55,2023-09
1921,2023-12-17,3497,Clothing,64.98,2,PayPal,East,129.96,2023-12
1922,2023-04-18,3016,Clothing,290.83,4,PayPal,East,1163.32,2023-04
1923,2024-08-08,3857,Sports,392.68,4,Cash,North,1570.72,2024-08
1924,2023-02-08,1786,Books,189.67,2,Debit Card,East,379.34,2023-02
1925,2023-06-08,1272,Clothing,489.17,4,Debit Card,North,1956.68,2023-06
1926,2024-08-05,3027,Clothing,222.87,2,Debit Card,North,445.74,2024-08
1927,2023-11-08,3635,Home & Garden,83.72,3,PayPal,South,251.16,2023-11
1928,2023-08-29,1176,Sports,238.32,3,Credit Card,North,714.96,2023-08
1929,2024-03-20,4767,Clothing,342.73,4,PayPal,East,1370.92,2024-03
